id,studentId,jobId,status,createdAt,updatedAt
40282,10710,30061,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40283,10716,30097,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40284,10717,30148,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40285,10723,30092,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40286,10558,30064,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40287,10583,30064,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40288,10561,30137,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40289,10569,30137,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40290,10584,30137,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40291,10563,30131,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40292,10563,30111,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40293,10577,30111,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40294,10611,30111,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40295,10640,30111,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40296,10646,30111,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40297,10565,30108,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40298,10566,30108,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40299,10617,30108,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40300,10640,30108,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40301,10568,30118,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40302,10573,30022,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40303,10575,30024,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40304,10619,30024,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40305,10577,30157,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40306,10632,30157,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40307,10578,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40308,10581,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40309,10594,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40310,10603,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40311,10604,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40312,10605,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40313,10620,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40314,10621,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40315,10622,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40316,10639,30105,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40317,10579,30091,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40318,10580,30174,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40319,10609,30174,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40320,10616,30174,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40321,10586,30143,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40322,10633,30143,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40323,10589,30122,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40324,10597,30122,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40325,10605,30122,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40326,10644,30122,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40327,10589,30051,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40328,10608,30051,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40329,10630,30051,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40330,10635,30051,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40331,10593,30042,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40332,10624,30042,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40333,10595,30000,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40334,10602,30062,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40335,10606,30094,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40336,10610,30011,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40337,10625,30011,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40338,10649,30011,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40339,10612,30163,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40340,10623,30171,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40341,10624,30008,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40342,10627,30012,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40343,10637,30090,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40344,10638,30090,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40345,10645,30090,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40346,10637,30068,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40347,10645,30068,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40348,10644,30100,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
40349,10651,30069,SELECTED,2026-06-08T16:43:14.644Z,2026-06-08T16:43:14.644Z
